driver_id,full_name,lat,lon,battery,timestamp,archived_at
DRV_003,Ousmane DIOP,14.774668,-17.51382,11,1771947949,2026-02-24T15:45:49.999053
DRV_004,Badou NDIAYE,14.719883,-17.481641,25,1771947949,2026-02-24T15:45:50.076815
DRV_001,Amadou BA,14.743701,-17.426877,37,1771947955,2026-02-24T15:45:55.157257
DRV_002,Mouhamed SOW,14.736946,-17.439494,64,1771947955,2026-02-24T15:45:55.247285
DRV_003,Ousmane DIOP,14.776399,-17.513778,6,1771947955,2026-02-24T15:45:55.338060
DRV_004,Badou NDIAYE,14.718275,-17.48068,21,1771947955,2026-02-24T15:45:55.447889
DRV_001,Amadou BA,14.744444,-17.426213,33,1771947960,2026-02-24T15:46:00.487793
DRV_002,Mouhamed SOW,14.735892,-17.44132,44,1771947960,2026-02-24T15:46:00.551209
DRV_003,Ousmane DIOP,14.776039,-17.512032,10,1771947960,2026-02-24T15:46:00.598189
DRV_004,Badou NDIAYE,14.718768,-17.479113,99,1771947960,2026-02-24T15:46:00.630143
DRV_001,Amadou BA,14.742501,-17.425147,32,1771947965,2026-02-24T15:46:05.646380
DRV_002,Mouhamed SOW,14.737632,-17.439971,48,1771947965,2026-02-24T15:46:05.681370
DRV_003,Ousmane DIOP,14.777385,-17.510657,5,1771947965,2026-02-24T15:46:05.717783
DRV_004,Badou NDIAYE,14.720083,-17.477592,58,1771947965,2026-02-24T15:46:05.786059
DRV_001,Amadou BA,14.742562,-17.426192,68,1771947970,2026-02-24T15:46:10.797711
DRV_002,Mouhamed SOW,14.737514,-17.440749,98,1771947970,2026-02-24T15:46:10.902808
DRV_003,Ousmane DIOP,14.777802,-17.512283,9,1771947970,2026-02-24T15:46:10.931554
DRV_004,Badou NDIAYE,14.720938,-17.479088,85,1771947970,2026-02-24T15:46:10.945039
DRV_001,Amadou BA,14.740958,-17.426879,24,1771947975,2026-02-24T15:46:15.944652
DRV_002,Mouhamed SOW,14.737329,-17.440083,85,1771947975,2026-02-24T15:46:15.974210
DRV_003,Ousmane DIOP,14.77816,-17.513732,7,1771947975,2026-02-24T15:46:15.990248
DRV_004,Badou NDIAYE,14.721917,-17.480027,27,1771947975,2026-02-24T15:46:16.044870
DRV_001,Amadou BA,14.73975,-17.424888,60,1771947980,2026-02-24T15:46:21.019094
DRV_002,Mouhamed SOW,14.738454,-17.440287,54,1771947980,2026-02-24T15:46:21.065292
DRV_003,Ousmane DIOP,14.779036,-17.513447,13,1771947981,2026-02-24T15:46:21.098510
DRV_004,Badou NDIAYE,14.72256,-17.478382,43,1771947981,2026-02-24T15:46:21.115337
DRV_001,Amadou BA,14.738065,-17.425688,42,1771947986,2026-02-24T15:46:26.109511
DRV_002,Mouhamed SOW,14.736692,-17.440345,46,1771947986,2026-02-24T15:46:26.136857
DRV_003,Ousmane DIOP,14.777793,-17.514453,5,1771947986,2026-02-24T15:46:26.150344
DRV_004,Badou NDIAYE,14.723131,-17.478166,28,1771947986,2026-02-24T15:46:26.167084
DRV_001,Amadou BA,14.738336,-17.427361,73,1771947991,2026-02-24T15:46:31.174840
DRV_002,Mouhamed SOW,14.734943,-17.4396,20,1771947991,2026-02-24T15:46:31.215222
DRV_003,Ousmane DIOP,14.779217,-17.515229,12,1771947991,2026-02-24T15:46:31.249041
DRV_004,Badou NDIAYE,14.723267,-17.477228,28,1771947991,2026-02-24T15:46:31.280591
DRV_001,Amadou BA,14.737383,-17.428521,68,1771947996,2026-02-24T15:46:36.303608
DRV_002,Mouhamed SOW,14.734076,-17.440949,42,1771947996,2026-02-24T15:46:36.493405
DRV_003,Ousmane DIOP,14.778804,-17.517116,10,1771947996,2026-02-24T15:46:36.551356
DRV_004,Badou NDIAYE,14.722808,-17.477703,20,1771947996,2026-02-24T15:46:36.585041
DRV_001,Amadou BA,14.736275,-17.428992,80,1771948001,2026-02-24T15:46:41.781773
DRV_002,Mouhamed SOW,14.735138,-17.441687,63,1771948001,2026-02-24T15:46:41.866250
DRV_003,Ousmane DIOP,14.778719,-17.518021,8,1771948001,2026-02-24T15:46:42.085294
DRV_004,Badou NDIAYE,14.72238,-17.477363,31,1771948002,2026-02-24T15:46:42.197921
DRV_001,Amadou BA,14.735886,-17.429714,26,1771948007,2026-02-24T15:46:47.216428
DRV_002,Mouhamed SOW,14.736824,-17.441149,45,1771948007,2026-02-24T15:46:47.258005
DRV_003,Ousmane DIOP,14.777978,-17.517487,9,1771948007,2026-02-24T15:46:47.335362
DRV_004,Badou NDIAYE,14.723807,-17.478724,44,1771948007,2026-02-24T15:46:47.357191
DRV_001,Amadou BA,14.737806,-17.429482,57,1771948012,2026-02-24T15:46:52.353165
DRV_002,Mouhamed SOW,14.73859,-17.441757,63,1771948012,2026-02-24T15:46:52.433858
DRV_003,Ousmane DIOP,14.778111,-17.519107,14,1771948012,2026-02-24T15:46:52.513729
DRV_004,Badou NDIAYE,14.722732,-17.477372,88,1771948012,2026-02-24T15:46:52.549289
DRV_001,Amadou BA,14.739096,-17.431134,45,1771948017,2026-02-24T15:46:57.558827
DRV_002,Mouhamed SOW,14.736688,-17.443164,100,1771948017,2026-02-24T15:46:57.631018
DRV_003,Ousmane DIOP,14.776503,-17.517642,9,1771948017,2026-02-24T15:46:57.714400
DRV_004,Badou NDIAYE,14.721029,-17.476344,47,1771948017,2026-02-24T15:46:57.741558
DRV_001,Amadou BA,14.737322,-17.432299,47,1771948022,2026-02-24T15:47:02.742897
DRV_002,Mouhamed SOW,14.736641,-17.443561,34,1771948022,2026-02-24T15:47:02.768158
DRV_003,Ousmane DIOP,14.777434,-17.516075,10,1771948022,2026-02-24T15:47:02.804731
DRV_004,Badou NDIAYE,14.720523,-17.476021,90,1771948022,2026-02-24T15:47:02.818017
DRV_001,Amadou BA,14.737355,-17.432238,86,1771948027,2026-02-24T15:47:07.823031
DRV_002,Mouhamed SOW,14.735034,-17.444998,46,1771948027,2026-02-24T15:47:07.859160
DRV_003,Ousmane DIOP,14.776356,-17.517772,11,1771948027,2026-02-24T15:47:07.888402
DRV_004,Badou NDIAYE,14.719892,-17.474088,47,1771948027,2026-02-24T15:47:07.903148
DRV_001,Amadou BA,14.738512,-17.430601,61,1771948032,2026-02-24T15:47:12.906625
DRV_002,Mouhamed SOW,14.733978,-17.445408,69,1771948032,2026-02-24T15:47:12.940483
DRV_003,Ousmane DIOP,14.776883,-17.51588,10,1771948032,2026-02-24T15:47:12.966553
DRV_004,Badou NDIAYE,14.721736,-17.473682,54,1771948032,2026-02-24T15:47:12.980047
DRV_001,Amadou BA,14.737767,-17.428942,80,1771948037,2026-02-24T15:47:17.991548
DRV_002,Mouhamed SOW,14.73474,-17.444241,85,1771948037,2026-02-24T15:47:18.044027
DRV_003,Ousmane DIOP,14.77666,-17.515732,9,1771948037,2026-02-24T15:47:18.095747
DRV_004,Badou NDIAYE,14.721612,-17.474842,91,1771948038,2026-02-24T15:47:18.164164
DRV_001,Amadou BA,14.736984,-17.429319,33,1771948043,2026-02-24T15:47:23.190385
DRV_002,Mouhamed SOW,14.733303,-17.442838,53,1771948043,2026-02-24T15:47:23.210436
DRV_003,Ousmane DIOP,14.775532,-17.515647,8,1771948043,2026-02-24T15:47:23.240283
DRV_004,Badou NDIAYE,14.72208,-17.473711,81,1771948043,2026-02-24T15:47:23.255042
DRV_001,Amadou BA,14.73738,-17.4282,33,1771948048,2026-02-24T15:47:28.259613
DRV_002,Mouhamed SOW,14.733485,-17.441547,100,1771948048,2026-02-24T15:47:28.284433
DRV_003,Ousmane DIOP,14.774945,-17.516786,5,1771948048,2026-02-24T15:47:28.304578
DRV_004,Badou NDIAYE,14.72159,-17.472581,35,1771948048,2026-02-24T15:47:28.544878
DRV_001,Amadou BA,14.738279,-17.428485,25,1771948053,2026-02-24T15:47:33.362772
DRV_002,Mouhamed SOW,14.735066,-17.439889,92,1771948053,2026-02-24T15:47:33.426459
DRV_003,Ousmane DIOP,14.776145,-17.515562,8,1771948053,2026-02-24T15:47:33.474127
DRV_004,Badou NDIAYE,14.719657,-17.473523,77,1771948053,2026-02-24T15:47:33.508500
DRV_001,Amadou BA,14.736869,-17.430018,31,1771948058,2026-02-24T15:47:38.562572
DRV_002,Mouhamed SOW,14.73649,-17.439698,78,1771948058,2026-02-24T15:47:38.594437
DRV_003,Ousmane DIOP,14.77508,-17.514661,12,1771948058,2026-02-24T15:47:38.634619
DRV_004,Badou NDIAYE,14.720975,-17.475076,79,1771948058,2026-02-24T15:47:38.685020
DRV_001,Amadou BA,14.73574,-17.429794,30,1771948063,2026-02-24T15:47:43.691045
DRV_002,Mouhamed SOW,14.738424,-17.44033,32,1771948063,2026-02-24T15:47:43.784548
DRV_003,Ousmane DIOP,14.775726,-17.516408,14,1771948063,2026-02-24T15:47:43.829798
DRV_004,Badou NDIAYE,14.722256,-17.473946,96,1771948063,2026-02-24T15:47:43.902505
DRV_001,Amadou BA,14.736951,-17.431191,54,1771948068,2026-02-24T15:47:48.883503
DRV_002,Mouhamed SOW,14.738744,-17.441566,84,1771948068,2026-02-24T15:47:48.910988
DRV_003,Ousmane DIOP,14.776032,-17.518149,10,1771948068,2026-02-24T15:47:48.927284
DRV_004,Badou NDIAYE,14.724217,-17.473691,87,1771948068,2026-02-24T15:47:48.944422
DRV_001,Amadou BA,14.73631,-17.430869,74,1771948073,2026-02-24T15:47:54.055677
DRV_002,Mouhamed SOW,14.737827,-17.440865,80,1771948074,2026-02-24T15:47:54.151723
DRV_003,Ousmane DIOP,14.776064,-17.517252,14,1771948074,2026-02-24T15:47:54.190911
DRV_004,Badou NDIAYE,14.722602,-17.475624,68,1771948074,2026-02-24T15:47:54.215325
DRV_001,Amadou BA,14.73486,-17.432758,44,1771948079,2026-02-24T15:47:59.243495
DRV_002,Mouhamed SOW,14.738506,-17.44033,59,1771948079,2026-02-24T15:47:59.332319
DRV_003,Ousmane DIOP,14.777942,-17.517213,5,1771948079,2026-02-24T15:47:59.421167
DRV_004,Badou NDIAYE,14.723636,-17.476773,40,1771948079,2026-02-24T15:47:59.455825
DRV_001,Amadou BA,14.736712,-17.433012,73,1771948084,2026-02-24T15:48:04.433853
DRV_002,Mouhamed SOW,14.740095,-17.438549,50,1771948084,2026-02-24T15:48:04.492284
DRV_003,Ousmane DIOP,14.776979,-17.517485,12,1771948084,2026-02-24T15:48:04.559499
DRV_004,Badou NDIAYE,14.723584,-17.478748,57,1771948084,2026-02-24T15:48:04.585576
DRV_001,Amadou BA,14.737945,-17.43408,79,1771948089,2026-02-24T15:48:09.562937
DRV_002,Mouhamed SOW,14.740603,-17.437522,32,1771948089,2026-02-24T15:48:09.651474
DRV_003,Ousmane DIOP,14.776575,-17.517667,9,1771948089,2026-02-24T15:48:09.675200
DRV_004,Badou NDIAYE,14.721792,-17.480259,96,1771948089,2026-02-24T15:48:09.720312
DRV_001,Amadou BA,14.739307,-17.434304,82,1771948094,2026-02-24T15:48:14.725616
DRV_002,Mouhamed SOW,14.741251,-17.439386,51,1771948094,2026-02-24T15:48:14.784484
DRV_003,Ousmane DIOP,14.778162,-17.519187,5,1771948094,2026-02-24T15:48:14.846421
DRV_004,Badou NDIAYE,14.719972,-17.481102,37,1771948094,2026-02-24T15:48:14.867362
DRV_001,Amadou BA,14.737708,-17.433245,51,1771948099,2026-02-24T15:48:19.883377
DRV_002,Mouhamed SOW,14.742612,-17.439408,65,1771948099,2026-02-24T15:48:19.945768
DRV_003,Ousmane DIOP,14.776255,-17.517999,13,1771948099,2026-02-24T15:48:20.021042
DRV_004,Badou NDIAYE,14.718912,-17.482178,41,1771948099,2026-02-24T15:48:20.035992
DRV_001,Amadou BA,14.739485,-17.433292,84,1771948105,2026-02-24T15:48:25.060017
DRV_002,Mouhamed SOW,14.743631,-17.438286,52,1771948105,2026-02-24T15:48:25.158019
DRV_003,Ousmane DIOP,14.77563,-17.517043,7,1771948105,2026-02-24T15:48:25.207789
DRV_004,Badou NDIAYE,14.717407,-17.481839,28,1771948105,2026-02-24T15:48:25.255053
DRV_001,Amadou BA,14.739458,-17.431918,46,1771948110,2026-02-24T15:48:30.251951
DRV_002,Mouhamed SOW,14.743353,-17.439957,44,1771948110,2026-02-24T15:48:30.323682
DRV_003,Ousmane DIOP,14.77648,-17.51692,7,1771948110,2026-02-24T15:48:30.349711
DRV_004,Badou NDIAYE,14.718821,-17.481115,71,1771948110,2026-02-24T15:48:30.405302
DRV_001,Amadou BA,14.737671,-17.432262,73,1771948115,2026-02-24T15:48:35.409660
DRV_002,Mouhamed SOW,14.745038,-17.440363,32,1771948115,2026-02-24T15:48:35.501962
DRV_003,Ousmane DIOP,14.775988,-17.517538,8,1771948115,2026-02-24T15:48:35.567167
DRV_004,Badou NDIAYE,14.717216,-17.479554,29,1771948115,2026-02-24T15:48:35.729065
DRV_001,Amadou BA,14.735808,-17.433591,99,1771948120,2026-02-24T15:48:40.777655
DRV_002,Mouhamed SOW,14.744186,-17.439347,67,1771948120,2026-02-24T15:48:40.848267
DRV_003,Ousmane DIOP,14.776934,-17.518133,10,1771948120,2026-02-24T15:48:40.886500
DRV_004,Badou NDIAYE,14.719111,-17.477826,61,1771948120,2026-02-24T15:48:40.905519
DRV_001,Amadou BA,14.735342,-17.434042,31,1771948125,2026-02-24T15:48:45.931361
DRV_002,Mouhamed SOW,14.743007,-17.439141,81,1771948125,2026-02-24T15:48:46.063649
DRV_003,Ousmane DIOP,14.77667,-17.51754,11,1771948125,2026-02-24T15:48:46.083817
DRV_004,Badou NDIAYE,14.719246,-17.479815,34,1771948126,2026-02-24T15:48:46.113475
DRV_001,Amadou BA,14.73682,-17.433777,79,1771948131,2026-02-24T15:48:51.116593
DRV_002,Mouhamed SOW,14.744901,-17.438132,67,1771948131,2026-02-24T15:48:51.180052
DRV_003,Ousmane DIOP,14.77686,-17.517246,11,1771948131,2026-02-24T15:48:51.216840
DRV_004,Badou NDIAYE,14.717499,-17.47969,27,1771948131,2026-02-24T15:48:51.282648
DRV_001,Amadou BA,14.735717,-17.434132,49,1771948136,2026-02-24T15:48:56.292986
DRV_002,Mouhamed SOW,14.746777,-17.437443,68,1771948136,2026-02-24T15:48:56.363762
DRV_003,Ousmane DIOP,14.774949,-17.51879,12,1771948136,2026-02-24T15:48:56.386887
DRV_004,Badou NDIAYE,14.716427,-17.479533,44,1771948136,2026-02-24T15:48:56.481001
DRV_001,Amadou BA,14.736155,-17.432632,75,1771948141,2026-02-24T15:49:01.546022
DRV_002,Mouhamed SOW,14.748385,-17.435966,100,1771948141,2026-02-24T15:49:01.586500
DRV_003,Ousmane DIOP,14.77607,-17.519785,11,1771948141,2026-02-24T15:49:01.679267
DRV_004,Badou NDIAYE,14.718117,-17.478142,29,1771948141,2026-02-24T15:49:01.769369
DRV_001,Amadou BA,14.7346,-17.434389,23,1771948146,2026-02-24T15:49:06.828863
DRV_002,Mouhamed SOW,14.746956,-17.435102,44,1771948146,2026-02-24T15:49:06.913973
DRV_003,Ousmane DIOP,14.774872,-17.519717,14,1771948146,2026-02-24T15:49:06.977184
DRV_004,Badou NDIAYE,14.716753,-17.477523,94,1771948146,2026-02-24T15:49:06.998616
DRV_001,Amadou BA,14.734519,-17.436367,30,1771948151,2026-02-24T15:49:12.039744
DRV_002,Mouhamed SOW,14.748446,-17.43655,49,1771948152,2026-02-24T15:49:12.238638
DRV_003,Ousmane DIOP,14.773651,-17.520814,13,1771948152,2026-02-24T15:49:12.365730
DRV_004,Badou NDIAYE,14.714994,-17.477905,31,1771948152,2026-02-24T15:49:12.419816
DRV_001,Amadou BA,14.7354,-17.436159,45,1771948157,2026-02-24T15:49:17.432726
DRV_002,Mouhamed SOW,14.749685,-17.437994,93,1771948157,2026-02-24T15:49:17.483504
DRV_003,Ousmane DIOP,14.775548,-17.520519,5,1771948157,2026-02-24T15:49:17.534527
DRV_004,Badou NDIAYE,14.716536,-17.477288,36,1771948157,2026-02-24T15:49:17.560392
DRV_001,Amadou BA,14.734513,-17.436375,69,1771948162,2026-02-24T15:49:22.571701
DRV_002,Mouhamed SOW,14.751261,-17.439901,77,1771948162,2026-02-24T15:49:22.640857
DRV_003,Ousmane DIOP,14.775432,-17.519798,6,1771948162,2026-02-24T15:49:22.713872
DRV_004,Badou NDIAYE,14.714962,-17.476321,62,1771948162,2026-02-24T15:49:22.729709
DRV_001,Amadou BA,14.736474,-17.438309,91,1771948167,2026-02-24T15:49:27.715395
DRV_002,Mouhamed SOW,14.752888,-17.441272,97,1771948167,2026-02-24T15:49:27.774282
DRV_003,Ousmane DIOP,14.773853,-17.520839,7,1771948167,2026-02-24T15:49:27.841806
DRV_004,Badou NDIAYE,14.715827,-17.477885,35,1771948167,2026-02-24T15:49:27.906391
DRV_001,Amadou BA,14.737623,-17.439431,21,1771948172,2026-02-24T15:49:32.908343
DRV_002,Mouhamed SOW,14.754829,-17.443125,56,1771948172,2026-02-24T15:49:33.012881
DRV_003,Ousmane DIOP,14.772159,-17.518976,7,1771948172,2026-02-24T15:49:33.080849
DRV_004,Badou NDIAYE,14.716762,-17.477406,51,1771948172,2026-02-24T15:49:33.110153
DRV_001,Amadou BA,14.736936,-17.441379,99,1771948178,2026-02-24T15:49:38.137900
DRV_002,Mouhamed SOW,14.754486,-17.444579,90,1771948178,2026-02-24T15:49:38.210658
DRV_003,Ousmane DIOP,14.770189,-17.519097,9,1771948178,2026-02-24T15:49:38.239183
DRV_004,Badou NDIAYE,14.717772,-17.479173,56,1771948178,2026-02-24T15:49:38.264783
DRV_001,Amadou BA,14.735579,-17.439546,98,1771948183,2026-02-24T15:49:43.273008
DRV_002,Mouhamed SOW,14.755686,-17.446253,27,1771948183,2026-02-24T15:49:43.311390
DRV_003,Ousmane DIOP,14.771309,-17.517694,13,1771948183,2026-02-24T15:49:43.343626
DRV_004,Badou NDIAYE,14.719014,-17.478753,32,1771948183,2026-02-24T15:49:43.358175
DRV_001,Amadou BA,14.735353,-17.439438,50,1771948188,2026-02-24T15:49:48.365017
DRV_002,Mouhamed SOW,14.756007,-17.446831,31,1771948188,2026-02-24T15:49:48.399952
DRV_003,Ousmane DIOP,14.771194,-17.517861,5,1771948188,2026-02-24T15:49:48.426679
DRV_004,Badou NDIAYE,14.718621,-17.479078,47,1771948188,2026-02-24T15:49:48.449112
DRV_001,Amadou BA,14.736855,-17.441349,46,1771948193,2026-02-24T15:49:53.457053
DRV_002,Mouhamed SOW,14.754464,-17.44597,68,1771948193,2026-02-24T15:49:53.489088
DRV_003,Ousmane DIOP,14.769707,-17.519435,11,1771948193,2026-02-24T15:49:53.515824
DRV_004,Badou NDIAYE,14.718902,-17.478848,28,1771948193,2026-02-24T15:49:53.529167
DRV_001,Amadou BA,14.73572,-17.442572,65,1771948198,2026-02-24T15:49:58.530161
DRV_002,Mouhamed SOW,14.754456,-17.444566,81,1771948198,2026-02-24T15:49:58.565206
DRV_003,Ousmane DIOP,14.769955,-17.520495,8,1771948198,2026-02-24T15:49:58.606181
DRV_004,Badou NDIAYE,14.718221,-17.478985,93,1771948198,2026-02-24T15:49:58.619754
DRV_001,Amadou BA,14.73647,-17.442471,83,1771948203,2026-02-24T15:50:03.615039
DRV_002,Mouhamed SOW,14.753469,-17.445871,44,1771948203,2026-02-24T15:50:03.702359
DRV_003,Ousmane DIOP,14.771011,-17.521731,14,1771948203,2026-02-24T15:50:03.754725
DRV_004,Badou NDIAYE,14.718411,-17.478982,50,1771948203,2026-02-24T15:50:03.802878
DRV_001,Amadou BA,14.734974,-17.44348,82,1771948208,2026-02-24T15:50:08.814063
DRV_002,Mouhamed SOW,14.752949,-17.445339,45,1771948208,2026-02-24T15:50:08.844069
DRV_003,Ousmane DIOP,14.771379,-17.521061,13,1771948208,2026-02-24T15:50:08.859523
DRV_004,Badou NDIAYE,14.716854,-17.478128,93,1771948208,2026-02-24T15:50:08.878250
DRV_001,Amadou BA,14.734212,-17.443023,34,1771948213,2026-02-24T15:50:13.907390
DRV_002,Mouhamed SOW,14.751084,-17.447136,53,1771948213,2026-02-24T15:50:13.966943
DRV_003,Ousmane DIOP,14.772695,-17.522985,8,1771948213,2026-02-24T15:50:14.132616
DRV_004,Badou NDIAYE,14.716074,-17.480065,56,1771948213,2026-02-24T15:50:14.209012
DRV_001,Amadou BA,14.734049,-17.444576,26,1771948219,2026-02-24T15:50:19.297159
DRV_002,Mouhamed SOW,14.749809,-17.449133,32,1771948219,2026-02-24T15:50:19.339700
DRV_003,Ousmane DIOP,14.771175,-17.52204,14,1771948219,2026-02-24T15:50:19.369144
DRV_004,Badou NDIAYE,14.716156,-17.479029,24,1771948219,2026-02-24T15:50:19.398745
DRV_001,Amadou BA,14.734297,-17.445003,42,1771948224,2026-02-24T15:50:24.401184
DRV_002,Mouhamed SOW,14.751287,-17.44766,82,1771948224,2026-02-24T15:50:24.430416
DRV_003,Ousmane DIOP,14.770276,-17.523726,10,1771948224,2026-02-24T15:50:24.458610
DRV_004,Badou NDIAYE,14.715221,-17.477132,46,1771948224,2026-02-24T15:50:24.472640
DRV_001,Amadou BA,14.734462,-17.4439,96,1771948229,2026-02-24T15:50:29.467867
DRV_002,Mouhamed SOW,14.749886,-17.449585,22,1771948229,2026-02-24T15:50:29.502749
DRV_003,Ousmane DIOP,14.771759,-17.523334,14,1771948229,2026-02-24T15:50:29.518885
DRV_004,Badou NDIAYE,14.71511,-17.47614,29,1771948229,2026-02-24T15:50:29.533839
DRV_001,Amadou BA,14.733831,-17.442793,85,1771948234,2026-02-24T15:50:34.533004
DRV_002,Mouhamed SOW,14.748648,-17.45008,96,1771948234,2026-02-24T15:50:34.564943
DRV_003,Ousmane DIOP,14.77354,-17.52265,13,1771948234,2026-02-24T15:50:34.613368
DRV_004,Badou NDIAYE,14.716531,-17.475066,29,1771948234,2026-02-24T15:50:34.628890
DRV_001,Amadou BA,14.735603,-17.442675,21,1771948239,2026-02-24T15:50:39.634149
DRV_002,Mouhamed SOW,14.747778,-17.450011,24,1771948239,2026-02-24T15:50:39.697375
DRV_003,Ousmane DIOP,14.774987,-17.523307,14,1771948239,2026-02-24T15:50:39.733429
DRV_004,Badou NDIAYE,14.717742,-17.476641,79,1771948239,2026-02-24T15:50:39.751328
DRV_001,Amadou BA,14.737484,-17.444387,47,1771948244,2026-02-24T15:50:45.034361
DRV_002,Mouhamed SOW,14.74809,-17.449922,26,1771948245,2026-02-24T15:50:45.091979
DRV_003,Ousmane DIOP,14.775166,-17.524123,5,1771948245,2026-02-24T15:50:45.180595
DRV_004,Badou NDIAYE,14.718405,-17.477731,68,1771948245,2026-02-24T15:50:45.278214
DRV_001,Amadou BA,14.736576,-17.44432,85,1771948250,2026-02-24T15:50:50.287470
DRV_002,Mouhamed SOW,14.749189,-17.451495,44,1771948250,2026-02-24T15:50:50.338027
DRV_003,Ousmane DIOP,14.773618,-17.52262,14,1771948250,2026-02-24T15:50:50.402287
DRV_004,Badou NDIAYE,14.717671,-17.479585,21,1771948250,2026-02-24T15:50:50.464365
DRV_001,Amadou BA,14.735203,-17.442715,70,1771948255,2026-02-24T15:50:55.504246
DRV_002,Mouhamed SOW,14.748857,-17.450276,34,1771948255,2026-02-24T15:50:55.542100
DRV_003,Ousmane DIOP,14.774076,-17.52368,9,1771948255,2026-02-24T15:50:55.679874
DRV_004,Badou NDIAYE,14.719559,-17.478801,27,1771948255,2026-02-24T15:50:55.738778
DRV_001,Amadou BA,14.734271,-17.44364,24,1771948260,2026-02-24T15:51:00.711415
DRV_002,Mouhamed SOW,14.749333,-17.450348,43,1771948260,2026-02-24T15:51:00.769685
DRV_003,Ousmane DIOP,14.773458,-17.523211,12,1771948260,2026-02-24T15:51:00.815335
DRV_004,Badou NDIAYE,14.719788,-17.479258,58,1771948260,2026-02-24T15:51:00.840219
DRV_001,Amadou BA,14.73491,-17.443958,100,1771948265,2026-02-24T15:51:05.846353
DRV_002,Mouhamed SOW,14.750784,-17.452014,21,1771948265,2026-02-24T15:51:05.890539
DRV_003,Ousmane DIOP,14.775014,-17.522834,7,1771948265,2026-02-24T15:51:05.991027
DRV_004,Badou NDIAYE,14.719872,-17.478538,58,1771948265,2026-02-24T15:51:06.031468
DRV_001,Amadou BA,14.733898,-17.443717,35,1771948271,2026-02-24T15:51:11.361597
DRV_002,Mouhamed SOW,14.749421,-17.451238,30,1771948271,2026-02-24T15:51:11.665948
DRV_003,Ousmane DIOP,14.773067,-17.522674,6,1771948271,2026-02-24T15:51:11.831012
DRV_004,Badou NDIAYE,14.720853,-17.47776,65,1771948271,2026-02-24T15:51:11.946988
DRV_001,Amadou BA,14.733265,-17.442106,67,1771948276,2026-02-24T15:51:17.002576
DRV_002,Mouhamed SOW,14.747858,-17.449531,44,1771948276,2026-02-24T15:51:17.055570
DRV_003,Ousmane DIOP,14.771301,-17.524445,7,1771948277,2026-02-24T15:51:17.207768
DRV_004,Badou NDIAYE,14.720522,-17.475886,42,1771948277,2026-02-24T15:51:17.235748
DRV_001,Amadou BA,14.733375,-17.444055,80,1771948282,2026-02-24T15:51:22.243047
DRV_002,Mouhamed SOW,14.747298,-17.447818,99,1771948282,2026-02-24T15:51:22.300421
DRV_003,Ousmane DIOP,14.773093,-17.524444,5,1771948282,2026-02-24T15:51:22.327973
DRV_004,Badou NDIAYE,14.719279,-17.474538,100,1771948282,2026-02-24T15:51:22.341898
DRV_001,Amadou BA,14.731736,-17.443919,95,1771948287,2026-02-24T15:51:27.351831
DRV_002,Mouhamed SOW,14.747699,-17.446062,96,1771948287,2026-02-24T15:51:27.408967
DRV_003,Ousmane DIOP,14.77329,-17.525565,5,1771948287,2026-02-24T15:51:27.491535
DRV_004,Badou NDIAYE,14.720111,-17.475259,49,1771948287,2026-02-24T15:51:27.521779
DRV_001,Amadou BA,14.733551,-17.445228,44,1771948292,2026-02-24T15:51:32.555074
DRV_002,Mouhamed SOW,14.747333,-17.446831,98,1771948292,2026-02-24T15:51:32.724675
DRV_003,Ousmane DIOP,14.77327,-17.526729,10,1771948292,2026-02-24T15:51:32.862576
DRV_004,Badou NDIAYE,14.719478,-17.477201,60,1771948292,2026-02-24T15:51:32.893504
DRV_001,Amadou BA,14.732471,-17.443611,94,1771948297,2026-02-24T15:51:37.927189
DRV_002,Mouhamed SOW,14.748512,-17.445998,54,1771948297,2026-02-24T15:51:37.991946
DRV_003,Ousmane DIOP,14.771918,-17.525206,14,1771948297,2026-02-24T15:51:38.060542
DRV_004,Badou NDIAYE,14.720718,-17.47559,53,1771948297,2026-02-24T15:51:38.075807
DRV_001,Amadou BA,14.733649,-17.445416,74,1771948303,2026-02-24T15:51:43.092565
DRV_002,Mouhamed SOW,14.747611,-17.444595,87,1771948303,2026-02-24T15:51:43.171719
DRV_003,Ousmane DIOP,14.773253,-17.526672,10,1771948303,2026-02-24T15:51:43.229709
DRV_004,Badou NDIAYE,14.719709,-17.475268,51,1771948303,2026-02-24T15:51:43.246130
DRV_001,Amadou BA,14.735465,-17.444655,98,1771948308,2026-02-24T15:51:48.256578
DRV_002,Mouhamed SOW,14.748913,-17.443866,36,1771948308,2026-02-24T15:51:48.283784
DRV_003,Ousmane DIOP,14.774591,-17.525887,14,1771948308,2026-02-24T15:51:48.308367
DRV_004,Badou NDIAYE,14.717801,-17.47585,48,1771948308,2026-02-24T15:51:48.345837
DRV_001,Amadou BA,14.737278,-17.444823,78,1771948313,2026-02-24T15:51:53.343571
DRV_002,Mouhamed SOW,14.750298,-17.443432,61,1771948313,2026-02-24T15:51:53.439739
DRV_003,Ousmane DIOP,14.776208,-17.523947,5,1771948313,2026-02-24T15:51:53.501211
DRV_004,Badou NDIAYE,14.717688,-17.474311,39,1771948313,2026-02-24T15:51:53.524362
DRV_001,Amadou BA,14.737909,-17.444253,92,1771948318,2026-02-24T15:51:58.517133
